lot,cabinet_code,cabinet_name,line,point_code,device_id,rated_power_w,lamp_type,lat,lng,pole_id
C,0042,Via Leopardi,L2,PL-001078,,150,SAP,45.43672,9.10343,P-001078
C,0042,Via Leopardi,L3,PL-001079,,250,SAP,45.43684,9.10344,P-001079
C,0042,Via Leopardi,L1,PL-001080,,100,SAP,45.43696,9.10333,P-001080
C,0042,Via Leopardi,L2,PL-001081,,150,SAP,45.43708,9.1031,P-001081
C,0042,Via Leopardi,L3,PL-001082,,150,MH,45.4372,9.10313,P-001082
C,0042,Via Leopardi,L1,PL-001083,,100,MH,45.43732,9.10332,P-001083
C,0042,Via Leopardi,L2,PL-001084,,250,SAP,45.43744,9.10321,P-001084
C,0042,Via Leopardi,L3,PL-001085,,250,SAP,45.43756,9.10356,P-001085
C,0043,Via dei Tigli,L1,PL-001086,,250,MH,45.41821,9.11864,P-001086
C,0043,Via dei Tigli,L2,PL-001087,,150,SAP,45.41833,9.11905,P-001087
C,0043,Via dei Tigli,L3,PL-001088,,100,SAP,45.41845,9.11881,P-001088
C,0043,Via dei Tigli,L1,PL-001089,,100,LED,45.41857,9.11883,P-001089
C,0043,Via dei Tigli,L2,PL-001090,,100,SAP,45.41869,9.11853,P-001090
C,0043,Via dei Tigli,L3,PL-001091,,250,LED,45.41881,9.11897,P-001091
C,0043,Via dei Tigli,L1,PL-001092,,150,MH,45.41893,9.11904,P-001092
C,0043,Via dei Tigli,L2,PL-001093,,250,MH,45.41905,9.11888,P-001093
C,0043,Via dei Tigli,L3,PL-001094,,150,MH,45.41917,9.11863,P-001094
C,0043,Via dei Tigli,L1,PL-001095,,100,LED,45.41929,9.11837,P-001095
C,0043,Via dei Tigli,L2,PL-001096,,150,SAP,45.41941,9.11874,P-001096
C,0043,Via dei Tigli,L3,PL-001097,,250,SAP,45.41953,9.11866,P-001097
C,0043,Via dei Tigli,L1,PL-001098,,150,MH,45.41965,9.11892,P-001098
C,0043,Via dei Tigli,L2,PL-001099,,150,MH,45.41977,9.11846,P-001099
C,0043,Via dei Tigli,L3,PL-001100,,250,SAP,45.41989,9.119,P-001100
C,0043,Via dei Tigli,L1,PL-001101,,100,SAP,45.42001,9.11898,P-001101
C,0043,Via dei Tigli,L2,PL-001102,,150,SAP,45.42013,9.11852,P-001102
C,0043,Via dei Tigli,L3,PL-001103,,250,SAP,45.42025,9.11896,P-001103
C,0043,Via dei Tigli,L1,PL-001104,,150,SAP,45.42037,9.11858,P-001104
C,0043,Via dei Tigli,L2,PL-001105,,100,LED,45.42049,9.11842,P-001105
C,0043,Via dei Tigli,L3,PL-001106,,250,LED,45.42061,9.11876,P-001106
C,0043,Via dei Tigli,L1,PL-001107,,250,SAP,45.42073,9.11876,P-001107
C,0043,Via dei Tigli,L2,PL-001108,,150,SAP,45.42085,9.11874,P-001108
C,0043,Via dei Tigli,L3,PL-001109,,100,SAP,45.42097,9.11883,P-001109
C,0043,Via dei Tigli,L1,PL-001110,,250,LED,45.42109,9.11872,P-001110
C,0043,Via dei Tigli,L2,PL-001111,,100,LED,45.42121,9.11894,P-001111
C,0043,Via dei Tigli,L3,PL-001112,,250,SAP,45.42133,9.11847,P-001112
C,0043,Via dei Tigli,L1,PL-001113,,100,LED,45.42145,9.11914,P-001113
C,0043,Via dei Tigli,L2,PL-001114,,150,SAP,45.42157,9.11898,P-001114
C,0043,Via dei Tigli,L3,PL-001115,,150,SAP,45.42169,9.1185,P-001115
C,0043,Via dei Tigli,L1,PL-001116,,100,MH,45.42181,9.11911,P-001116
C,0043,Via dei Tigli,L2,PL-001117,,150,SAP,45.42193,9.11841,P-001117
C,0043,Via dei Tigli,L3,PL-001118,,150,SAP,45.42205,9.11881,P-001118
C,0043,Via dei Tigli,L1,PL-001119,,250,MH,45.42217,9.11904,P-001119
C,0043,Via dei Tigli,L2,PL-001120,,250,SAP,45.42229,9.11846,P-001120
C,0043,Via dei Tigli,L3,PL-001121,,250,LED,45.42241,9.11863,P-001121
C,0043,Via dei Tigli,L1,PL-001122,,250,SAP,45.42253,9.11874,P-001122
C,0043,Via dei Tigli,L2,PL-001123,,250,SAP,45.42265,9.11844,P-001123
C,0043,Via dei Tigli,L3,PL-001124,,150,LED,45.42277,9.11886,P-001124
C,0043,Via dei Tigli,L1,PL-001125,,100,SAP,45.42289,9.11895,P-001125
C,0043,Via dei Tigli,L2,PL-001126,,250,SAP,45.42301,9.1188,P-001126
C,0043,Via dei Tigli,L3,PL-001127,,100,SAP,45.42313,9.11904,P-001127
C,0043,Via dei Tigli,L1,PL-001128,,150,MH,45.42325,9.11844,P-001128
C,0043,Via dei Tigli,L2,PL-001129,,250,MH,45.42337,9.11883,P-001129
C,0043,Via dei Tigli,L3,PL-001130,,250,MH,45.42349,9.11913,P-001130
C,0043,Via dei Tigli,L1,PL-001131,,150,SAP,45.42361,9.11839,P-001131
C,0043,Via dei Tigli,L2,PL-001132,,150,SAP,45.42373,9.11839,P-001132
C,0043,Via dei Tigli,L3,PL-001133,,150,SAP,45.42385,9.1186,P-001133
C,0043,Via dei Tigli,L1,PL-001134,,250,SAP,45.42397,9.11852,P-001134
C,0043,Via dei Tigli,L2,PL-001135,,100,SAP,45.42409,9.1188,P-001135
C,0043,Via dei Tigli,L3,PL-001136,,150,MH,45.42421,9.11856,P-001136
C,0043,Via dei Tigli,L1,PL-001137,,250,SAP,45.42433,9.1188,P-001137
C,0043,Via dei Tigli,L2,PL-001138,,150,SAP,45.42445,9.11842,P-001138
C,0043,Via dei Tigli,L3,PL-001139,,150,MH,45.42457,9.11885,P-001139
C,0043,Via dei Tigli,L1,PL-001140,,100,SAP,45.42469,9.1189,P-001140
C,0043,Via dei Tigli,L2,PL-001141,,100,SAP,45.42481,9.11876,P-001141
C,0043,Via dei Tigli,L3,PL-001142,,150,LED,45.42493,9.11853,P-001142
C,0043,Via dei Tigli,L1,PL-001143,,150,MH,45.42505,9.11895,P-001143
C,0043,Via dei Tigli,L2,PL-001144,,250,SAP,45.42517,9.11842,P-001144
C,0043,Via dei Tigli,L3,PL-001145,,150,SAP,45.42529,9.11893,P-001145
C,0043,Via dei Tigli,L1,PL-001146,,150,SAP,45.42541,9.11882,P-001146
C,0043,Via dei Tigli,L2,PL-001147,,100,SAP,45.42553,9.11904,P-001147
C,0043,Via dei Tigli,L3,PL-001148,,100,SAP,45.42565,9.11846,P-001148
C,0043,Via dei Tigli,L1,PL-001149,,150,LED,45.42577,9.11842,P-001149
C,0043,Via dei Tigli,L2,PL-001150,,250,SAP,45.42589,9.11912,P-001150
C,0043,Via dei Tigli,L3,PL-001151,,250,SAP,45.42601,9.11878,P-001151
C,0043,Via dei Tigli,L1,PL-001152,,150,SAP,45.42613,9.11893,P-001152
C,0043,Via dei Tigli,L2,PL-001153,,250,SAP,45.42625,9.1191,P-001153
C,0043,Via dei Tigli,L3,PL-001154,,150,SAP,45.42637,9.11838,P-001154
C,0043,Via dei Tigli,L1,PL-001155,,250,SAP,45.42649,9.11884,P-001155
C,0043,Via dei Tigli,L2,PL-001156,,150,SAP,45.42661,9.11867,P-001156
C,0043,Via dei Tigli,L3,PL-001157,,250,SAP,45.42673,9.11908,P-001157
C,0043,Via dei Tigli,L1,PL-001158,,250,SAP,45.42685,9.11908,P-001158
C,0043,Via dei Tigli,L2,PL-001159,,150,SAP,45.42697,9.11899,P-001159
C,0043,Via dei Tigli,L3,PL-001160,,100,SAP,45.42709,9.1189,P-001160
C,0043,Via dei Tigli,L1,PL-001161,,100,SAP,45.42721,9.11884,P-001161
C,0043,Via dei Tigli,L2,PL-001162,,250,SAP,45.42733,9.1185,P-001162
C,0043,Via dei Tigli,L3,PL-001163,,150,LED,45.42745,9.11893,P-001163
C,0043,Via dei Tigli,L1,PL-001164,,250,LED,45.42757,9.11905,P-001164
C,0043,Via dei Tigli,L2,PL-001165,,150,SAP,45.42769,9.11885,P-001165
C,0043,Via dei Tigli,L3,PL-001166,,100,MH,45.42781,9.11898,P-001166
C,0043,Via dei Tigli,L1,PL-001167,,150,LED,45.42793,9.11853,P-001167
C,0043,Via dei Tigli,L2,PL-001168,,100,LED,45.42805,9.11883,P-001168
C,0043,Via dei Tigli,L3,PL-001169,,250,SAP,45.42817,9.11907,P-001169
C,0043,Via dei Tigli,L1,PL-001170,,100,MH,45.42829,9.1186,P-001170
C,0043,Via dei Tigli,L2,PL-001171,,150,MH,45.42841,9.11904,P-001171
C,0043,Via dei Tigli,L3,PL-001172,,150,MH,45.42853,9.11839,P-001172
C,0043,Via dei Tigli,L1,PL-001173,,100,SAP,45.42865,9.11867,P-001173
C,0043,Via dei Tigli,L2,PL-001174,,250,MH,45.42877,9.11848,P-001174
C,0043,Via dei Tigli,L3,PL-001175,,100,MH,45.42889,9.11865,P-001175
C,0043,Via dei Tigli,L1,PL-001176,,100,SAP,45.42901,9.11845,P-001176
C,0043,Via dei Tigli,L2,PL-001177,,150,SAP,45.42913,9.11866,P-001177
C,0043,Via dei Tigli,L3,PL-001178,,250,SAP,45.42925,9.11853,P-001178
C,0043,Via dei Tigli,L1,PL-001179,,100,SAP,45.42937,9.11904,P-001179
C,0043,Via dei Tigli,L2,PL-001180,,100,MH,45.42949,9.1186,P-001180
C,0043,Via dei Tigli,L3,PL-001181,,100,SAP,45.42961,9.11892,P-001181
C,0043,Via dei Tigli,L1,PL-001182,,150,SAP,45.42973,9.11856,P-001182
C,0043,Via dei Tigli,L2,PL-001183,,250,MH,45.42985,9.11844,P-001183
C,0043,Via dei Tigli,L3,PL-001184,,100,SAP,45.42997,9.11846,P-001184
C,0043,Via dei Tigli,L1,PL-001185,,100,SAP,45.43009,9.11877,P-001185
C,0043,Via dei Tigli,L2,PL-001186,,150,LED,45.43021,9.11879,P-001186
C,0043,Via dei Tigli,L3,PL-001187,,100,LED,45.43033,9.11876,P-001187
C,0043,Via dei Tigli,L1,PL-001188,,250,SAP,45.43045,9.11889,P-001188
C,0043,Via dei Tigli,L2,PL-001189,,250,LED,45.43057,9.1184,P-001189
C,0043,Via dei Tigli,L3,PL-001190,,150,SAP,45.43069,9.11892,P-001190
C,0043,Via dei Tigli,L1,PL-001191,,150,SAP,45.43081,9.11843,P-001191
C,0043,Via dei Tigli,L2,PL-001192,,100,SAP,45.43093,9.11863,P-001192
C,0043,Via dei Tigli,L3,PL-001193,,150,SAP,45.43105,9.11847,P-001193
C,0043,Via dei Tigli,L1,PL-001194,,150,MH,45.43117,9.1186,P-001194
C,0043,Via dei Tigli,L2,PL-001195,,150,SAP,45.43129,9.11907,P-001195
C,0043,Via dei Tigli,L3,PL-001196,,100,SAP,45.43141,9.11912,P-001196
C,0043,Via dei Tigli,L1,PL-001197,,250,MH,45.43153,9.11841,P-001197
C,0043,Via dei Tigli,L2,PL-001198,,100,LED,45.43165,9.11868,P-001198
C,0043,Via dei Tigli,L3,PL-001199,,100,SAP,45.43177,9.11896,P-001199
C,0043,Via dei Tigli,L1,PL-001200,,100,SAP,45.43189,9.11895,P-001200
C,0043,Via dei Tigli,L2,PL-001201,,250,SAP,45.43201,9.1189,P-001201
C,0043,Via dei Tigli,L3,PL-001202,,100,SAP,45.43213,9.11908,P-001202
C,0043,Via dei Tigli,L1,PL-001203,,250,LED,45.43225,9.11873,P-001203
C,0043,Via dei Tigli,L2,PL-001204,,250,MH,45.43237,9.11904,P-001204
C,0043,Via dei Tigli,L3,PL-001205,,250,SAP,45.43249,9.11887,P-001205
C,0043,Via dei Tigli,L1,PL-001206,,150,MH,45.43261,9.11893,P-001206
C,0043,Via dei Tigli,L2,PL-001207,,250,LED,45.43273,9.1188,P-001207
C,0043,Via dei Tigli,L3,PL-001208,,250,SAP,45.43285,9.11908,P-001208
C,0043,Via dei Tigli,L1,PL-001209,,250,SAP,45.43297,9.11852,P-001209
C,0043,Via dei Tigli,L2,PL-001210,,150,SAP,45.43309,9.11909,P-001210
C,0043,Via dei Tigli,L3,PL-001211,,150,LED,45.43321,9.11879,P-001211
C,0043,Via dei Tigli,L1,PL-001212,,150,MH,45.43333,9.11839,P-001212
C,0043,Via dei Tigli,L2,PL-001213,,150,SAP,45.43345,9.11872,P-001213
C,0043,Via dei Tigli,L3,PL-001214,,250,SAP,45.43357,9.11883,P-001214
C,0043,Via dei Tigli,L1,PL-001215,,250,SAP,45.43369,9.11897,P-001215
C,0043,Via dei Tigli,L2,PL-001216,,150,MH,45.43381,9.1185,P-001216
C,0043,Via dei Tigli,L3,PL-001217,,150,LED,45.43393,9.11869,P-001217
C,0043,Via dei Tigli,L1,PL-001218,,150,LED,45.43405,9.11838,P-001218
C,0043,Via dei Tigli,L2,PL-001219,,150,MH,45.43417,9.11872,P-001219
C,0043,Via dei Tigli,L3,PL-001220,,100,SAP,45.43429,9.1187,P-001220
C,0044,Circonvallazione Est,L1,PL-001221,,150,MH,45.40721,9.14057,P-001221
C,0044,Circonvallazione Est,L2,PL-001222,,250,SAP,45.40733,9.14095,P-001222
C,0044,Circonvallazione Est,L3,PL-001223,,100,SAP,45.40745,9.14099,P-001223
C,0044,Circonvallazione Est,L1,PL-001224,,150,SAP,45.40757,9.14071,P-001224
C,0044,Circonvallazione Est,L2,PL-001225,,250,LED,45.40769,9.14034,P-001225
C,0044,Circonvallazione Est,L3,PL-001226,,100,SAP,45.40781,9.14101,P-001226
C,0044,Circonvallazione Est,L1,PL-001227,,250,SAP,45.40793,9.1406,P-001227
C,0044,Circonvallazione Est,L2,PL-001228,,100,SAP,45.40805,9.14064,P-001228
C,0044,Circonvallazione Est,L3,PL-001229,,250,SAP,45.40817,9.14038,P-001229
C,0044,Circonvallazione Est,L1,PL-001230,,150,SAP,45.40829,9.14084,P-001230
C,0044,Circonvallazione Est,L2,PL-001231,,250,SAP,45.40841,9.1405,P-001231
C,0044,Circonvallazione Est,L3,PL-001232,,100,SAP,45.40853,9.14083,P-001232
C,0044,Circonvallazione Est,L1,PL-001233,,100,SAP,45.40865,9.14108,P-001233
C,0044,Circonvallazione Est,L2,PL-001234,,100,SAP,45.40877,9.14061,P-001234
C,0044,Circonvallazione Est,L3,PL-001235,,250,SAP,45.40889,9.14093,P-001235
C,0044,Circonvallazione Est,L1,PL-001236,,150,MH,45.40901,9.14069,P-001236
C,0044,Circonvallazione Est,L2,PL-001237,,100,LED,45.40913,9.14049,P-001237
C,0044,Circonvallazione Est,L3,PL-001238,,250,SAP,45.40925,9.14089,P-001238
C,0044,Circonvallazione Est,L1,PL-001239,,150,LED,45.40937,9.14034,P-001239
C,0044,Circonvallazione Est,L2,PL-001240,,150,SAP,45.40949,9.14096,P-001240
C,0044,Circonvallazione Est,L3,PL-001241,,250,SAP,45.40961,9.14101,P-001241
C,0044,Circonvallazione Est,L1,PL-001242,,100,SAP,45.40973,9.14038,P-001242
C,0044,Circonvallazione Est,L2,PL-001243,,250,MH,45.40985,9.14036,P-001243
C,0044,Circonvallazione Est,L3,PL-001244,,100,SAP,45.40997,9.141,P-001244
C,0044,Circonvallazione Est,L1,PL-001245,,100,SAP,45.41009,9.14063,P-001245
C,0044,Circonvallazione Est,L2,PL-001246,,100,SAP,45.41021,9.14084,P-001246
C,0044,Circonvallazione Est,L3,PL-001247,,100,LED,45.41033,9.14081,P-001247
C,0044,Circonvallazione Est,L1,PL-001248,,100,MH,45.41045,9.14041,P-001248
C,0044,Circonvallazione Est,L2,PL-001249,,150,SAP,45.41057,9.14067,P-001249
C,0044,Circonvallazione Est,L3,PL-001250,,150,SAP,45.41069,9.14054,P-001250
C,0044,Circonvallazione Est,L1,PL-001251,,100,SAP,45.41081,9.14054,P-001251
C,0044,Circonvallazione Est,L2,PL-001252,,250,MH,45.41093,9.14047,P-001252
C,0044,Circonvallazione Est,L3,PL-001253,,150,SAP,45.41105,9.14041,P-001253
C,0044,Circonvallazione Est,L1,PL-001254,,150,SAP,45.41117,9.14084,P-001254
C,0044,Circonvallazione Est,L2,PL-001255,,150,SAP,45.41129,9.14101,P-001255
C,0044,Circonvallazione Est,L3,PL-001256,,100,SAP,45.41141,9.14096,P-001256
C,0044,Circonvallazione Est,L1,PL-001257,,100,LED,45.41153,9.14104,P-001257
C,0044,Circonvallazione Est,L2,PL-001258,,250,MH,45.41165,9.14047,P-001258
C,0044,Circonvallazione Est,L3,PL-001259,,250,SAP,45.41177,9.14076,P-001259
C,0044,Circonvallazione Est,L1,PL-001260,,100,SAP,45.41189,9.14108,P-001260
C,0044,Circonvallazione Est,L2,PL-001261,,250,SAP,45.41201,9.14068,P-001261
C,0044,Circonvallazione Est,L3,PL-001262,,150,SAP,45.41213,9.14085,P-001262
C,0044,Circonvallazione Est,L1,PL-001263,,150,SAP,45.41225,9.1407,P-001263
C,0044,Circonvallazione Est,L2,PL-001264,,250,SAP,45.41237,9.14093,P-001264
C,0044,Circonvallazione Est,L3,PL-001265,,250,LED,45.41249,9.14094,P-001265
C,0044,Circonvallazione Est,L1,PL-001266,,100,SAP,45.41261,9.14064,P-001266
C,0044,Circonvallazione Est,L2,PL-001267,,150,MH,45.41273,9.14104,P-001267
C,0044,Circonvallazione Est,L3,PL-001268,,250,LED,45.41285,9.14064,P-001268
C,0044,Circonvallazione Est,L1,PL-001269,,100,LED,45.41297,9.14077,P-001269
C,0044,Circonvallazione Est,L2,PL-001270,,100,SAP,45.41309,9.14086,P-001270
C,0044,Circonvallazione Est,L3,PL-001271,,250,MH,45.41321,9.14054,P-001271
C,0044,Circonvallazione Est,L1,PL-001272,,250,LED,45.41333,9.14043,P-001272
C,0044,Circonvallazione Est,L2,PL-001273,,150,SAP,45.41345,9.14079,P-001273
C,0044,Circonvallazione Est,L3,PL-001274,,250,SAP,45.41357,9.14102,P-001274
C,0044,Circonvallazione Est,L1,PL-001275,,100,SAP,45.41369,9.14061,P-001275
C,0044,Circonvallazione Est,L2,PL-001276,,100,MH,45.41381,9.14097,P-001276
C,0044,Circonvallazione Est,L3,PL-001277,,150,LED,45.41393,9.14049,P-001277
C,0044,Circonvallazione Est,L1,PL-001278,,100,MH,45.41405,9.14063,P-001278
C,0044,Circonvallazione Est,L2,PL-001279,,100,SAP,45.41417,9.14105,P-001279
C,0044,Circonvallazione Est,L3,PL-001280,,250,SAP,45.41429,9.14032,P-001280
C,0044,Circonvallazione Est,L1,PL-001281,,100,LED,45.41441,9.14048,P-001281
C,0044,Circonvallazione Est,L2,PL-001282,,250,LED,45.41453,9.1409,P-001282
C,0044,Circonvallazione Est,L3,PL-001283,,250,SAP,45.41465,9.14066,P-001283
C,0044,Circonvallazione Est,L1,PL-001284,,100,SAP,45.41477,9.14044,P-001284
C,0044,Circonvallazione Est,L2,PL-001285,,250,MH,45.41489,9.14082,P-001285
C,0044,Circonvallazione Est,L3,PL-001286,,250,LED,45.41501,9.14073,P-001286
C,0044,Circonvallazione Est,L1,PL-001287,,250,MH,45.41513,9.14056,P-001287
C,0044,Circonvallazione Est,L2,PL-001288,,150,MH,45.41525,9.14054,P-001288
C,0044,Circonvallazione Est,L3,PL-001289,,100,MH,45.41537,9.14094,P-001289
C,0044,Circonvallazione Est,L1,PL-001290,,100,SAP,45.41549,9.1404,P-001290
C,0044,Circonvallazione Est,L2,PL-001291,,250,LED,45.41561,9.14052,P-001291
C,0044,Circonvallazione Est,L3,PL-001292,,250,LED,45.41573,9.14077,P-001292
C,0044,Circonvallazione Est,L1,PL-001293,,100,SAP,45.41585,9.14075,P-001293
C,0044,Circonvallazione Est,L2,PL-001294,,250,SAP,45.41597,9.14072,P-001294
C,0044,Circonvallazione Est,L3,PL-001295,,100,SAP,45.41609,9.1411,P-001295
C,0044,Circonvallazione Est,L1,PL-001296,,100,MH,45.41621,9.14041,P-001296
C,0044,Circonvallazione Est,L2,PL-001297,,100,SAP,45.41633,9.1408,P-001297
C,0044,Circonvallazione Est,L3,PL-001298,,250,SAP,45.41645,9.14044,P-001298
C,0044,Circonvallazione Est,L1,PL-001299,,250,SAP,45.41657,9.14074,P-001299
C,0044,Circonvallazione Est,L2,PL-001300,,150,SAP,45.41669,9.14082,P-001300
C,0044,Circonvallazione Est,L3,PL-001301,,250,MH,45.41681,9.14049,P-001301
C,0044,Circonvallazione Est,L1,PL-001302,,100,LED,45.41693,9.14091,P-001302
C,0044,Circonvallazione Est,L2,PL-001303,,250,SAP,45.41705,9.14036,P-001303
C,0044,Circonvallazione Est,L3,PL-001304,,100,LED,45.41717,9.14053,P-001304
C,0044,Circonvallazione Est,L1,PL-001305,,100,MH,45.41729,9.14103,P-001305
C,0044,Circonvallazione Est,L2,PL-001306,,100,LED,45.41741,9.14057,P-001306
C,0044,Circonvallazione Est,L3,PL-001307,,100,SAP,45.41753,9.14109,P-001307
C,0044,Circonvallazione Est,L1,PL-001308,,250,LED,45.41765,9.14074,P-001308
C,0044,Circonvallazione Est,L2,PL-001309,,150,LED,45.41777,9.14035,P-001309
C,0044,Circonvallazione Est,L3,PL-001310,,100,SAP,45.41789,9.14046,P-001310
C,0044,Circonvallazione Est,L1,PL-001311,,150,MH,45.41801,9.1411,P-001311
C,0044,Circonvallazione Est,L2,PL-001312,,150,SAP,45.41813,9.14098,P-001312
C,0044,Circonvallazione Est,L3,PL-001313,,250,SAP,45.41825,9.14074,P-001313
C,0044,Circonvallazione Est,L1,PL-001314,,150,MH,45.41837,9.14087,P-001314
C,0044,Circonvallazione Est,L2,PL-001315,,100,SAP,45.41849,9.1407,P-001315
C,0044,Circonvallazione Est,L3,PL-001316,,100,SAP,45.41861,9.14101,P-001316
C,0044,Circonvallazione Est,L1,PL-001317,,100,SAP,45.41873,9.14058,P-001317
C,0044,Circonvallazione Est,L2,PL-001318,,250,SAP,45.41885,9.14087,P-001318
C,0044,Circonvallazione Est,L3,PL-001319,,150,SAP,45.41897,9.14038,P-001319
C,0044,Circonvallazione Est,L1,PL-001320,,150,SAP,45.41909,9.14068,P-001320
C,0044,Circonvallazione Est,L2,PL-001321,,250,SAP,45.41921,9.14069,P-001321
C,0044,Circonvallazione Est,L3,PL-001322,,250,SAP,45.41933,9.14041,P-001322
C,0044,Circonvallazione Est,L1,PL-001323,,250,SAP,45.41945,9.14086,P-001323
C,0044,Circonvallazione Est,L2,PL-001324,,100,LED,45.41957,9.14044,P-001324
C,0044,Circonvallazione Est,L3,PL-001325,,100,SAP,45.41969,9.14095,P-001325
C,0044,Circonvallazione Est,L1,PL-001326,,100,LED,45.41981,9.1405,P-001326
C,0044,Circonvallazione Est,L2,PL-001327,,150,MH,45.41993,9.14046,P-001327
C,0044,Circonvallazione Est,L3,PL-001328,,100,MH,45.42005,9.14041,P-001328
C,0044,Circonvallazione Est,L1,PL-001329,,250,SAP,45.42017,9.1404,P-001329
C,0044,Circonvallazione Est,L2,PL-001330,,100,LED,45.42029,9.14041,P-001330
C,0044,Circonvallazione Est,L3,PL-001331,,250,SAP,45.42041,9.14045,P-001331
C,0044,Circonvallazione Est,L1,PL-001332,,150,SAP,45.42053,9.141,P-001332
C,0044,Circonvallazione Est,L2,PL-001333,,100,SAP,45.42065,9.14073,P-001333
C,0044,Circonvallazione Est,L3,PL-001334,,100,SAP,45.42077,9.14055,P-001334
C,0044,Circonvallazione Est,L1,PL-001335,,100,SAP,45.42089,9.14103,P-001335
C,0044,Circonvallazione Est,L2,PL-001336,,250,MH,45.42101,9.14106,P-001336
C,0044,Circonvallazione Est,L3,PL-001337,,100,LED,45.42113,9.14081,P-001337
C,0044,Circonvallazione Est,L1,PL-001338,,250,LED,45.42125,9.14043,P-001338
C,0044,Circonvallazione Est,L2,PL-001339,,250,SAP,45.42137,9.14072,P-001339
C,0044,Circonvallazione Est,L3,PL-001340,,250,SAP,45.42149,9.14063,P-001340
C,0044,Circonvallazione Est,L1,PL-001341,,100,MH,45.42161,9.14045,P-001341
C,0044,Circonvallazione Est,L2,PL-001342,,250,SAP,45.42173,9.14056,P-001342
C,0044,Circonvallazione Est,L3,PL-001343,,150,MH,45.42185,9.14068,P-001343
C,0044,Circonvallazione Est,L1,PL-001344,,250,SAP,45.42197,9.14059,P-001344
C,0044,Circonvallazione Est,L2,PL-001345,,150,MH,45.42209,9.14072,P-001345
C,0044,Circonvallazione Est,L3,PL-001346,,250,LED,45.42221,9.14111,P-001346
C,0044,Circonvallazione Est,L1,PL-001347,,150,LED,45.42233,9.14087,P-001347
C,0044,Circonvallazione Est,L2,PL-001348,,100,SAP,45.42245,9.14063,P-001348
C,0044,Circonvallazione Est,L3,PL-001349,,250,MH,45.42257,9.14111,P-001349
C,0044,Circonvallazione Est,L1,PL-001350,,150,SAP,45.42269,9.14033,P-001350
C,0044,Circonvallazione Est,L2,PL-001351,,150,SAP,45.42281,9.14033,P-001351
C,0044,Circonvallazione Est,L3,PL-001352,,250,SAP,45.42293,9.14095,P-001352
C,0044,Circonvallazione Est,L1,PL-001353,,100,LED,45.42305,9.14109,P-001353
C,0044,Circonvallazione Est,L2,PL-001354,,150,SAP,45.42317,9.14096,P-001354
C,0044,Circonvallazione Est,L3,PL-001355,,150,SAP,45.42329,9.14071,P-001355
C,0045,Via Industria,L1,PL-001356,,150,SAP,45.39862,9.12448,P-001356
C,0045,Via Industria,L2,PL-001357,,100,SAP,45.39874,9.12432,P-001357
C,0045,Via Industria,L3,PL-001358,,250,SAP,45.39886,9.12479,P-001358
C,0045,Via Industria,L1,PL-001359,,250,SAP,45.39898,9.12432,P-001359
C,0045,Via Industria,L2,PL-001360,,250,SAP,45.3991,9.12477,P-001360
C,0045,Via Industria,L3,PL-001361,,250,MH,45.39922,9.12474,P-001361
C,0045,Via Industria,L1,PL-001362,,100,LED,45.39934,9.12452,P-001362
C,0045,Via Industria,L2,PL-001363,,250,SAP,45.39946,9.12459,P-001363
C,0045,Via Industria,L3,PL-001364,,150,SAP,45.39958,9.12438,P-001364
C,0045,Via Industria,L1,PL-001365,,150,MH,45.3997,9.12456,P-001365
C,0045,Via Industria,L2,PL-001366,,250,SAP,45.39982,9.12417,P-001366
C,0045,Via Industria,L3,PL-001367,,150,SAP,45.39994,9.12452,P-001367
C,0045,Via Industria,L1,PL-001368,,100,SAP,45.40006,9.12435,P-001368
C,0045,Via Industria,L2,PL-001369,,100,MH,45.40018,9.12438,P-001369
C,0045,Via Industria,L3,PL-001370,,100,SAP,45.4003,9.12482,P-001370
C,0045,Via Industria,L1,PL-001371,,250,SAP,45.40042,9.12477,P-001371
C,0045,Via Industria,L2,PL-001372,,100,SAP,45.40054,9.12433,P-001372
C,0045,Via Industria,L3,PL-001373,,150,LED,45.40066,9.12485,P-001373
C,0045,Via Industria,L1,PL-001374,,100,SAP,45.40078,9.12419,P-001374
C,0045,Via Industria,L2,PL-001375,,250,SAP,45.4009,9.12481,P-001375
C,0045,Via Industria,L3,PL-001376,,250,SAP,45.40102,9.1243,P-001376
C,0045,Via Industria,L1,PL-001377,,250,SAP,45.40114,9.12453,P-001377
C,0045,Via Industria,L2,PL-001378,,100,LED,45.40126,9.12488,P-001378
C,0045,Via Industria,L3,PL-001379,,250,SAP,45.40138,9.12451,P-001379
C,0045,Via Industria,L1,PL-001380,,100,SAP,45.4015,9.12485,P-001380
C,0045,Via Industria,L2,PL-001381,,250,MH,45.40162,9.12481,P-001381
C,0045,Via Industria,L3,PL-001382,,250,SAP,45.40174,9.12456,P-001382
C,0045,Via Industria,L1,PL-001383,,100,SAP,45.40186,9.12449,P-001383
C,0045,Via Industria,L2,PL-001384,,100,LED,45.40198,9.12469,P-001384
C,0045,Via Industria,L3,PL-001385,,100,LED,45.4021,9.12458,P-001385
C,0045,Via Industria,L1,PL-001386,,100,MH,45.40222,9.12458,P-001386
C,0045,Via Industria,L2,PL-001387,,250,MH,45.40234,9.12466,P-001387
C,0045,Via Industria,L3,PL-001388,,100,SAP,45.40246,9.12413,P-001388
C,0045,Via Industria,L1,PL-001389,,150,MH,45.40258,9.1242,P-001389
